,College Name,Choice Code :,Course Name :,GOPEN,GSC,GNTB,GOBC,LOPEN,LST,LOBC,EWS,GST,GNTA,LSC,GNTC,LNTA,PWD-O,LNTC,LNTD,DEF-O,LNTB,GNTD,MI,PWDR-SC,PWDR-OBC,DEFR-OBC
1611,"6635 Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663529310,Electrical Engineering,79.33,62.46,,69.21,71.06,,70.24,79.83,65.84,68.94,,,,,67.44,,,,70.56,,,,
1612,"6635 Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663537210,Electronics and Telecommunication Engg,78.76,,,,,,,79.56,,,,,,,,74.19,,,,,,,
1613,"6635 Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663561210,Mechanical Engineering,66.05,,,63.44,65.03,,,75.85,,,,,,,,,,,,,,,
1614,"6635 Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663592110,Artificial Intelligence and Machine Learning,78.06,74.17,,76.56,80.51,,78.69,78.63,,76.40,68.51,,,,,,,,,,,,
1615,"6640 N. B. Navale Sinhgad College of Engineering, Kegaon, solapur (Un-Aided)",664019110,Civil Engineering,66.89,,,,67.26,,,,,,,,,,,,,,,,,,
1616,"6640 N. B. Navale Sinhgad College of Engineering, Kegaon, solapur (Un-Aided)",664024210,Computer Science and Engineering,86.00,84.80,,85.71,86.34,,84.11,86.38,,,,,,,,,,,,,,,
1617,"6640 N. B. Navale Sinhgad College of Engineering, Kegaon, solapur (Un-Aided)",664029310,Electrical Engineering,77.00,70.56,,76.11,80.00,,76.50,80.56,,,,76.11,,,,,,,,,,,
1618,"6640 N. B. Navale Sinhgad College of Engineering, Kegaon, solapur (Un-Aided)",664037210,Electronics and Telecommunication Engg,82.76,76.00,,82.23,83.76,,,82.06,,73.53,72.80,,,,78.35,,,,,,,,
1619,"6640 N. B. Navale Sinhgad College of Engineering, Kegaon, solapur (Un-Aided)",664061210,Mechanical Engineering,70.56,66.86,,67.69,74.10,,,69.13,,,,,,,,,,,,,,,
1620,"6643 S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur (Un-Aided)",664319110,Civil Engineering,76.37,72.63,,70.42,80.47,,79.05,75.53,,69.05,77.53,75.00,,,,,,,,,,,
1621,"6643 S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur (Un-Aided)",664324210,Computer Science and Engineering,84.94,,67.60,82.97,85.66,,,86.23,,,80.34,81.03,,,,,,,,,,,
1622,"6643 S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur (Un-Aided)",664329310,Electrical Engineering,83.50,82.33,,80.22,74.97,,,79.33,,,72.78,,,,,,72.00,,,,,,
1623,"6643 S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur (Un-Aided)",664337210,Electronics and Telecommunication Engg,80.69,75.35,,79.76,83.00,,82.53,91.71,,,,,,,,,,,,,,,
1624,"6643 S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur (Un-Aided)",664361210,Mechanical Engineering,71.74,,,,73.03,,,66.72,,,,,,,,,,,,,,,
1625,"6644 Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664419110,Civil Engineering,72.47,65.21,60.00,58.18,64.61,,,66.89,,,,69.47,,,,,,,,,,,
1626,"6644 Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664424510,Computer Engineering,81.19,78.81,,77.54,84.63,,,85.44,,,,,,,,,,,,,,,
1627,"6644 Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664429310,Electrical Engineering,82.33,77.39,72.33,68.50,79.89,,,75.83,66.61,81.61,78.78,78.17,,82.28,,,,,,,,,
1628,"6644 Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664437210,Electronics and Telecommunication Engg,74.35,,,69.41,77.59,,74.00,79.94,,,76.80,70.94,,,,,,,,,,,
1629,"6644 Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664461210,Mechanical Engineering,77.90,58.65,,68.36,85.90,,,65.69,,,,75.18,,,,,,,,,,,
1630,"6649 TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664919110,Civil Engineering,57.43,,,,60.00,,,,,,,,,,,,,,,,,,
1631,"6649 TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664924510,Computer Engineering,86.17,81.54,,85.14,86.00,,85.09,87.54,,77.03,,84.78,,,,,,,,,,,
1632,"6649 TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664929310,Electrical Engineering,80.72,77.68,,78.50,81.00,,79.33,81.22,,,75.72,75.00,,,,,,,,,,,
1633,"6649 TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664937210,Electronics and Telecommunication Engg,80.41,76.12,76.80,79.29,,,,80.94,,,78.46,,,,,,,,64.29,,,,
1634,"6649 TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664961210,Mechanical Engineering,58.76,,,,63.90,,,62.60,,,,,,,,,,,,,,,
1635,"6732 Dr. D. Y. Patil School OF Engineering, Lohegaon, Pune (Un-Aided)",673219110,Civil Engineering,66.63,,63.47,64.11,52.09,,,69.68,,64.74,,,,,,,,,58.37,,,,
1636,"6732 Dr. D. Y. Patil School OF Engineering, Lohegaon, Pune (Un-Aided)",673224510,Computer Engineering,86.23,81.43,,85.31,86.40,,85.03,85.66,65.14,,81.15,82.06,78.29,,,,,,,,,,
1637,"6732 Dr. D. Y. Patil School OF Engineering, Lohegaon, Pune (Un-Aided)",673237210,Electronics and Telecommunication Engg,80.65,75.06,,80.19,81.94,,81.06,80.32,,73.83,,78.00,,,,,,,,,,,
1638,"6732 Dr. D. Y. Patil School OF Engineering, Lohegaon, Pune (Un-Aided)",673260210,Automobile Engineering,60.00,,,,,,,66.40,,,,,,,,,79.19,,,,,,
1639,"6732 Dr. D. Y. Patil School OF Engineering, Lohegaon, Pune (Un-Aided)",673261210,Mechanical Engineering,68.05,61.13,,64.41,71.89,,,67.54,,,,58.95,,,,,,,,,,,
1640,"6732 Dr. D. Y. Patil School OF Engineering, Lohegaon, Pune (Un-Aided)",673299510,Artificial Intelligence and Data Science,85.25,79.54,84.71,84.11,84.63,,83.14,84.29,,,80.74,81.38,,,,,69.49,,,,,,
1641,"6754 International Institute of Information Technology (IÂ²IT), Pune. (Un-Aided)",675424510,Computer Engineering,89.44,86.06,88.76,88.63,89.60,,88.91,90.69,71.85,,85.12,,,76.40,,,81.53,,86.40,,,,
1642,"6754 International Institute of Information Technology (IÂ²IT), Pune. (Un-Aided)",675424610,Information Technology,88.56,85.13,87.83,88.19,88.51,76.38,,88.69,,,82.87,87.63,,,,,77.26,,,,,,
1643,"6754 International Institute of Information Technology (IÂ²IT), Pune. (Un-Aided)",675437210,Electronics and Telecommunication Engg,84.47,,,83.85,86.12,,,85.87,59.23,,79.40,,,,74.24,,,,,,,,
1644,"6755 JSPM Narhe Technical Campus, Pune. (Un-Aided)",675519110,Civil Engineering,70.26,63.64,,67.11,66.42,,,74.42,,62.35,,69.58,,,,,,,,,,,
1645,"6755 JSPM Narhe Technical Campus, Pune. (Un-Aided)",675524510,Computer Engineering,87.07,82.63,,86.40,86.11,,85.63,86.51,,81.60,,,,,,,,,,,,,
1646,"6755 JSPM Narhe Technical Campus, Pune. (Un-Aided)",675537210,Electronics and Telecommunication Engg,81.53,78.06,,80.94,85.56,,81.76,82.52,,,,,,,,,,75.35,,,,,
1647,"6755 JSPM Narhe Technical Campus, Pune. (Un-Aided)",675561210,Mechanical Engineering,53.15,,,,57.70,,,67.69,,,,,,,,,,,,,,,
1648,"6756 Fabtech Technical Campus College of Engineering and Research, Sangola (Un-Aided)",675619110,Civil Engineering,67.58,60.17,,,60.21,,,76.58,,,,,,68.74,,,,,,,,,
1649,"6756 Fabtech Technical Campus College of Engineering and Research, Sangola (Un-Aided)",675624210,Computer Science and Engineering,77.89,72.57,,75.89,79.71,,76.47,80.40,,,73.20,76.74,,,,,,,,,,,
1650,"6756 Fabtech Technical Campus College of Engineering and Research, Sangola (Un-Aided)",675626310,Artificial Intelligence (AI) and Data Science,76.38,66.23,73.14,65.77,77.03,,,,,,,,,,,,,,,,,,
1651,"6756 Fabtech Technical Campus College of Engineering and Research, Sangola (Un-Aided)",675629310,Electrical Engineering,76.00,75.88,,66.67,75.12,,,,,,,,,,,,,73.67,,,,,
1652,"6756 Fabtech Technical Campus College of Engineering and Research, Sangola (Un-Aided)",675661210,Mechanical Engineering,69.31,,,,70.27,,,71.72,,,,68.46,,,,,,,,,,,
1653,"6757 Yashoda Technical Campus, Wadhe, Satara. (Un-Aided)",675719110,Civil Engineering,62.42,,,,63.58,,,,,,,56.91,,,,,,,,,,,
1654,"6757 Yashoda Technical Campus, Wadhe, Satara. (Un-Aided)",675724210,Computer Science and Engineering,79.37,73.43,77.75,74.97,84.32,,76.23,81.77,,,73.38,,,,,,,,,,,,
1655,"6757 Yashoda Technical Campus, Wadhe, Satara. (Un-Aided)",675729310,Electrical Engineering,72.17,66.56,,65.56,77.67,,75.72,84.94,,,62.61,71.06,,,,,,,,,,,
1656,"6757 Yashoda Technical Campus, Wadhe, Satara. (Un-Aided)",675737210,Electronics and Telecommunication Engg,77.06,70.88,,,77.71,,68.79,79.94,,,,,,,,,,,,,,,
1657,"6757 Yashoda Technical Campus, Wadhe, Satara. (Un-Aided)",675761210,Mechanical Engineering,63.12,,,,,,,,,,,,,,,,,,,,,,
1658,"6757 Yashoda Technical Campus, Wadhe, Satara. (Un-Aided)",675799510,Artificial Intelligence and Data Science,77.94,74.00,,73.54,80.06,,,78.11,,,,73.26,,,,,,,,,,,
1659,"6758 Sahyadri Valley College of Engineering & Technology, Rajuri, Pune. (Un-Aided)",675819110,Civil Engineering,69.00,54.30,,60.00,,,,,,,,,,,,,,,67.76,,,,
1660,"6758 Sahyadri Valley College of Engineering & Technology, Rajuri, Pune. (Un-Aided)",675824510,Computer Engineering,83.26,,,81.60,82.86,,,,,,76.46,77.71,,,,,,,,,,,
1661,"6758 Sahyadri Valley College of Engineering & Technology, Rajuri, Pune. (Un-Aided)",675837210,Electronics and Telecommunication Engg,76.11,73.94,,73.41,76.75,,75.71,75.41,,70.53,72.35,,,,,,,,74.41,,,,
1662,"6758 Sahyadri Valley College of Engineering & Technology, Rajuri, Pune. (Un-Aided)",675861210,Mechanical Engineering,72.67,65.55,,64.53,65.11,,,,61.29,60.65,,,,,,,,,,,,,
1663,"6758 Sahyadri Valley College of Engineering & Technology, Rajuri, Pune. (Un-Aided)",675892110,Artificial Intelligence and Machine Learning,79.14,75.89,,78.23,79.77,,79.31,79.38,,,67.54,76.33,,,,,,,,,,,
1664,"6758 Sahyadri Valley College of Engineering & Technology, Rajuri, Pune. (Un-Aided)",675899510,Artificial Intelligence and Data Science,80.34,75.37,,77.94,78.51,,78.46,78.25,,63.19,72.40,,,,,,,,,,,,
1665,"6759 Shree Ramchandra College of Engineering, Lonikand,Pune (Un-Aided)",675919110,Civil Engineering,66.44,,62.56,47.58,65.58,,,60.84,,,,62.53,,,,,,,,,,,
1666,"6759 Shree Ramchandra College of Engineering, Lonikand,Pune (Un-Aided)",675924510,Computer Engineering,82.17,80.69,,81.26,86.29,,,82.29,,,,,,,,,,,,,,,
1667,"6759 Shree Ramchandra College of Engineering, Lonikand,Pune (Un-Aided)",675929310,Electrical Engineering,80.39,72.28,,77.39,82.06,,76.31,75.25,,,75.56,,,,,,,,71.53,,,,
1668,"6759 Shree Ramchandra College of Engineering, Lonikand,Pune (Un-Aided)",675961210,Mechanical Engineering,68.32,,,63.66,71.08,,,61.33,,54.67,,57.56,,,,,,,,,,,
1669,"6759 Shree Ramchandra College of Engineering, Lonikand,Pune (Un-Aided)",675999510,Artificial Intelligence and Data Science,80.47,78.17,,80.00,81.03,,80.06,81.03,,,,,,,,74.97,,77.43,,,,,
1670,"6762 Nanasaheb Mahadik College of Engineering,Walwa, Sangli. (Un-Aided)",676219110,Civil Engineering,70.53,68.00,,,56.42,,,62.00,,63.26,,,,,,,,,,,,,
1671,"6762 Nanasaheb Mahadik College of Engineering,Walwa, Sangli. (Un-Aided)",676224210,Computer Science and Engineering,81.47,76.46,,78.13,82.51,,82.17,83.37,,64.29,74.97,76.69,,64.13,,,,,,,,,
1672,"6762 Nanasaheb Mahadik College of Engineering,Walwa, Sangli. (Un-Aided)",676229310,Electrical Engineering,77.03,69.11,73.67,66.61,80.83,,79.17,82.00,65.21,69.89,79.39,73.44,,,,,72.61,,,,,,
1673,"6762 Nanasaheb Mahadik College of Engineering,Walwa, Sangli. (Un-Aided)",676237210,Electronics and Telecommunication Engg,76.76,73.24,72.63,74.35,77.00,,76.29,77.47,,,,75.59,,,,,,,,,,,
1674,"6762 Nanasaheb Mahadik College of Engineering,Walwa, Sangli. (Un-Aided)",676261210,Mechanical Engineering,62.88,59.08,,,69.94,,,65.49,,,,,,,,,,,,,,,
1675,6766 Phaltan Education Society's College of Engineering Thakurki Tal- Phaltan Dist-Satara (Un-Aided),676619110,Civil Engineering,61.88,,,,,,,62.67,,,,,,,,,,,,,,,
1676,6766 Phaltan Education Society's College of Engineering Thakurki Tal- Phaltan Dist-Satara (Un-Aided),676624510,Computer Engineering,78.00,75.00,,74.19,79.31,,74.97,84.97,,,76.69,,,,71.94,,,,,,,,
1677,6766 Phaltan Education Society's College of Engineering Thakurki Tal- Phaltan Dist-Satara (Un-Aided),676637210,Electronics and Telecommunication Engg,79.00,73.71,61.41,71.65,82.76,,79.33,,,69.41,77.71,,,,75.82,,,,,,,,
1678,6766 Phaltan Education Society's College of Engineering Thakurki Tal- Phaltan Dist-Satara (Un-Aided),676661210,Mechanical Engineering,72.76,60.18,71.23,57.18,71.23,,66.05,63.44,,61.00,65.35,67.76,69.54,,69.54,,,,,,,,
1679,"6767 Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune. (Un-Aided)",676724510,Computer Engineering,81.81,79.44,,80.23,81.83,,81.20,81.83,,77.49,,,,,,,,,75.09,,,,
1680,"6767 Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune. (Un-Aided)",676761210,Mechanical Engineering,75.67,,60.82,58.85,72.77,,,68.67,,,,60.23,,,,,,,,,,,
1681,"6767 Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune. (Un-Aided)",676799510,Artificial Intelligence and Data Science,78.63,76.65,76.51,77.88,78.74,,78.26,79.75,,70.97,76.57,,,,78.38,,,,73.77,,,,
1682,"6768 P.K. Technical Campus, Pune. (Un-Aided)",676819110,Civil Engineering,57.76,,,,57.43,,,,,,,,,,,,,,,,,,
1683,"6768 P.K. Technical Campus, Pune. (Un-Aided)",676824510,Computer Engineering,84.46,78.06,79.54,83.49,85.71,,,82.93,,,79.26,,,,77.66,,,,,,,,
1684,"6768 P.K. Technical Campus, Pune. (Un-Aided)",676861210,Mechanical Engineering,73.43,63.65,66.82,62.55,74.97,,,64.76,71.79,,,63.41,,67.74,69.90,,,,,,,,
1685,"6769 Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune. (Un-Aided)",676919110,Civil Engineering,56.53,,,,64.47,,,62.95,,,,,,,,,,,,,,,
1686,"6769 Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune. (Un-Aided)",676924510,Computer Engineering,86.32,82.91,,85.13,86.00,,85.60,86.97,,80.34,80.94,,,,,,,,82.08,,,,
1687,"6769 Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune. (Un-Aided)",676924610,Information Technology,85.07,81.53,,85.07,85.09,,84.81,84.97,,,,,,,,,,,,,,,
1688,"6769 Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune. (Un-Aided)",676937210,Electronics and Telecommunication Engg,80.33,77.83,,79.71,80.07,,78.80,80.32,,,,,,,,,,,55.70,,,,
1689,"6769 Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune. (Un-Aided)",676961210,Mechanical Engineering,60.00,,,,69.84,,,71.33,,,,,,,,,,,,,,,
1690,"6770 SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune. (Un-Aided)",677024510,Computer Engineering,84.23,79.76,,83.74,87.54,,83.75,85.14,,,81.37,81.19,,,,,,,,,,,
1691,"6770 SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune. (Un-Aided)",677024610,Information Technology,83.60,79.66,,83.44,83.71,,,83.94,,76.40,,,,,,77.43,,,,,,,
1692,"6770 SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune. (Un-Aided)",677061210,Mechanical Engineering,62.12,,,,,,,71.71,,,,,,,,,,,,,,,
1693,"6772 NBN Sinhgad Technical Institutes Campus, Pune (Un-Aided)",677224510,Computer Engineering,86.63,82.57,85.66,86.38,86.57,,86.45,86.80,,,79.71,,,75.00,,,,,,,,,
1694,"6772 NBN Sinhgad Technical Institutes Campus, Pune (Un-Aided)",677224610,Information Technology,86.13,,,86.11,86.06,,86.00,86.40,,,79.30,,,,,,,,,,,,
1695,"6772 NBN Sinhgad Technical Institutes Campus, Pune (Un-Aided)",677229310,Electrical Engineering,83.33,77.18,,83.09,83.78,,,86.78,,,74.33,,,,,,,,,,,,
1696,"6772 NBN Sinhgad Technical Institutes Campus, Pune (Un-Aided)",677237210,Electronics and Telecommunication Engg,80.73,75.00,,,80.23,,79.54,80.74,,,,,,,,,,,73.49,,,,
1697,"6772 NBN Sinhgad Technical Institutes Campus, Pune (Un-Aided)",677261210,Mechanical Engineering,64.05,,,,,,,69.44,,,,,,,,,,,,,,,
1698,"6780 D.Y.Patil Education Society's,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678019110,Civil Engineering,52.91,,,,69.00,,,71.58,,,,,,,,,,,,,,,
1699,"6780 D.Y.Patil Education Society's,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678024210,Computer Science and Engineering,83.94,80.46,,80.51,85.43,,,84.11,,,76.51,,,,78.29,,,,,,,,
1700,"6780 D.Y.Patil Education Society's,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678029310,Electrical Engineering,81.94,75.89,,76.78,81.83,,77.56,83.11,,,,,,,,,,,79.17,,,,
1701,"6780 D.Y.Patil Education Society's,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678061210,Mechanical Engineering,71.69,62.21,,70.77,72.41,,,74.97,,,,,,,,,,,,,,,
1702,"6781 Bhagwant Institute of Technology, Barshi (Un-Aided)",678119110,Civil Engineering,64.94,,,,70.37,,,81.63,,,,,,,,,,,,,,,
1703,"6781 Bhagwant Institute of Technology, Barshi (Un-Aided)",678124210,Computer Science and Engineering,81.31,76.00,,78.69,82.60,,75.89,79.71,,,,,,,,,,,,,,,
1704,"6781 Bhagwant Institute of Technology, Barshi (Un-Aided)",678137210,Electronics and Telecommunication Engg,71.50,,,61.00,76.00,,71.65,75.31,,,,,,,,,,,,,,,
1705,"6781 Bhagwant Institute of Technology, Barshi (Un-Aided)",678161210,Mechanical Engineering,57.44,,,,,,,67.12,,,,,,,,,,,,,,,
1706,"6782 Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj (Un-Aided)",678219110,Civil Engineering,70.18,,,,63.64,,,74.05,,,,60.46,,,,,,,,,,,
1707,"6782 Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj (Un-Aided)",678224210,Computer Science and Engineering,80.94,73.20,,75.20,86.23,,83.54,86.06,,,73.49,,,,,,,,,,,,
1708,"6782 Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj (Un-Aided)",678229310,Electrical Engineering,74.17,70.94,,65.88,76.06,,,67.22,,,,68.17,,,,,,,,,,,
1709,"6782 Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj (Un-Aided)",678261210,Mechanical Engineering,63.18,60.00,,60.22,66.00,,,60.35,,,,,,,,,,,,,,,
1710,"6794 Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679419110,Civil Engineering,71.33,59.27,,66.84,73.11,,,68.95,,,,64.47,,,,,,,,,,,
1711,"6794 Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679424510,Computer Engineering,84.97,,81.90,84.95,,,,86.34,,,82.74,,,,80.35,,,,,,,,
1712,"6794 Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679424610,Information Technology,83.77,80.17,81.14,,,,84.60,83.38,,,,,,,78.69,,,,,,,,
1713,"6794 Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679437210,Electronics and Telecommunication Engg,85.03,82.59,,79.49,85.71,,,,,,,,,,,,,,,,,,
1714,"6794 Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679461210,Mechanical Engineering,67.18,60.82,,55.47,64.53,,,89.18,,,,,,,,,,,,,,,
1715,"6794 Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679499510,Artificial Intelligence and Data Science,84.56,80.23,,,85.17,,,83.27,,,,83.08,,,,,,,,,,,
1716,"6795 Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679519110,Civil Engineering,54.79,,,,,,,,,,,,,,,,,,,,,,
1717,"6795 Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679524510,Computer Engineering,78.44,76.46,,76.86,79.31,,78.57,79.26,,,77.49,76.97,70.40,64.97,,,,,77.31,,,,
1718,"6795 Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679529310,Electrical Engineering,73.83,69.92,,60.00,75.33,,68.91,76.85,,58.55,70.33,73.56,,,,,,,,,,,
1719,"6795 Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679561210,Mechanical Engineering,68.15,60.89,,64.15,60.17,,,67.38,,,,68.10,,,,,,,,,,,
1720,"6796 Bharati Vidyapeeth's College of Engineering,Lavale, Pune (Un-Aided)",679619110,Civil Engineering,73.53,55.74,68.58,55.27,71.37,,68.11,75.74,,72.80,66.63,73.11,70.26,,,,,,,,,,
1721,"6796 Bharati Vidyapeeth's College of Engineering,Lavale, Pune (Un-Aided)",679624510,Computer Engineering,88.51,83.20,,87.37,88.42,,86.91,88.11,,85.60,86.00,85.00,,,,,86.08,,,,,,
1722,"6796 Bharati Vidyapeeth's College of Engineering,Lavale, Pune (Un-Aided)",679637210,Electronics and Telecommunication Engg,84.94,77.65,,81.18,81.26,,,81.59,,78.56,78.94,,,,79.33,,,,,,,,
1723,"6796 Bharati Vidyapeeth's College of Engineering,Lavale, Pune (Un-Aided)",679661210,Mechanical Engineering,73.18,,,69.33,75.90,,,77.69,,,,59.33,,,,,,,,,,,
